time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.006,-0.004,0.016,-0.028,-0.013,0.004,-0.008,0.022,0.092,
0.01,0,0,0,0,0,0,0,0,0,0.006,-0.004,0.016,-0.028,-0.013,0.004,-0.008,0.022,0.092,
0.02,0,0,0,0,0,0,0,0,0,0.006,-0.004,0.016,-0.028,-0.013,0.004,-0.008,0.022,0.092,
0.03,0,0,0,0,0,0,0,0,0,0.006,-0.004,0.016,-0.028,-0.013,0.004,-0.008,0.022,0.092,
0.04,0,0,0,0,0,0,0,0,0,0.086,-0.004,0.004,0.017,-0.013,0.004,-0.008,0.022,0.092,
0.05,0,0,0,0,0,0,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,0.092,
0.06,0,0,0,0,0,0,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,-0.045,
0.07,0,0,0,0,0,0,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,-0.045,
0.08,0,0,0,0,0,0,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,-0.045,
0.09,0,0,0,0,0,0.01,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,-0.045,
0.09999999,0,0,0,0,0,0.01,0,0,0,0.086,-0.004,0.004,0.017,-0.007,-0.419,-0.008,-0.012,-0.045,
0.11,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,-0.007,-0.419,-0.008,-0.012,-0.045,
0.12,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,-0.045,
0.13,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,0.023,
0.14,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,0.023,
0.15,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,0.023,
0.16,0,0,0,0,0,0.01,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,0.023,
0.17,0,0,0,0,0,0.03,0,0,0,0.041,0.007,0.004,0.011,0.032,-0.385,0.003,-0.012,0.023,
