time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.016,0.011,0.01,-0.029,0.007,-0.241,0.048,-0.062,0.013,
0.01,0,0,0,0,0,0,0,0,0,-0.016,0.011,0.01,-0.029,0.007,-0.241,0.048,-0.062,0.013,
0.02,0,0,0,0,0,0,0,0,0,-0.016,0.011,0.01,-0.029,0.007,-0.241,0.048,-0.062,0.013,
0.03,0,0,0,0,0,0,0,0,0,0.007,0.011,0.01,-0.029,0.007,-0.241,0.048,-0.062,0.013,
0.04,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.241,0.048,-0.062,0.013,
0.05,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.06,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.07,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.08,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.09,0,0,0,0,0,0,0,0,0,0.007,0,-0.007,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.09999999,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.016,0.03,-0.323,0.017,0.006,-0.021,
0.11,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.022,-0.015,-0.358,-0.015,0.006,-0.021,
0.12,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.022,-0.015,-0.358,-0.015,-0.028,0.036,
0.13,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.022,-0.015,-0.358,-0.015,-0.028,0.036,
0.14,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.022,-0.015,-0.358,-0.015,-0.028,0.036,
0.15,0,0,0,0,0,0,0,0,0,0.007,0,0.004,0.022,-0.015,-0.358,-0.015,-0.028,0.036,
0.16,0,0,0,0,0,0,0,0,0,0.041,0,0.004,0.022,-0.015,-0.358,-0.015,-0.028,0.036,
0.17,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,-0.015,-0.358,-0.015,-0.028,0.036,
0.18,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.19,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.2,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.21,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.22,0,0,0,0,0,0,0,0,0,0.041,0,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.23,0,0,0,0,0,0,0,0,0,-0.016,0.011,0.01,-0.001,0.03,-0.298,-0.001,0.029,0.002,
0.24,0,0,0,0,0,0,0,0,0,-0.016,0.011,-0.001,0.011,-0.021,-0.224,-0.001,0.029,0.002,
